0,0
0.000625,0.000131
-0.000625,0.000131
0.0016883,0.000788
-0.0016883,0.000788
0.0035665,0.0027288
-0.0035665,0.0027288
0.0069862,0.0074935
-0.0069862,0.0074935
0.011455,0.014605
-0.011455,0.014605
0.016494,0.022742
-0.016494,0.022742
0.021946,0.031074
-0.021946,0.031074
0.027331,0.03819
-0.027331,0.03819
0.031896,0.042196
-0.031896,0.042196
0.035179,0.042461
-0.035179,0.042461
0.036502,0.038436
-0.036502,0.038436
0.013388,0.0023704
-0.013388,0.0023704
0.023433,0.0065531
-0.023433,0.0065531
0.029274,0.0092164
-0.029274,0.0092164
0.0078092,0.000471
-0.0078092,0.000471
0.018129,0.0023771
-0.018129,0.0023771
0.025961,0.0045157
-0.025961,0.0045157
0.011312,0.00067
-0.011312,0.00067
0.020259,0.0020489
-0.020259,0.0020489
0.012899,0.000676
-0.012899,0.000676
0.018387,0.0013047
-0.018387,0.0013047
0.0078286,0.00021
-0.0078286,0.00021
0.014126,0.000669
-0.014126,0.000669
0.014978,0.000756
-0.014978,0.000756
0.010917,0.000422
-0.010917,0.000422
0.0083308,0.000262
-0.0083308,0.000262
0.0062084,0.000153
-0.0062084,0.000153
0.0069113,0.000198
-0.0069113,0.000198
0.0094188,0.000374
-0.0094188,0.000374
0.0057529,0.000149
-0.0057529,0.000149
0.0061685,0.000182
-0.0061685,0.000182
0.0059064,0.000187
-0.0059064,0.000187
0.0074629,0.000303
-0.0074629,0.000303
0.0048841,0.000139
-0.0048841,0.000139
0.0059043,0.000216
-0.0059043,0.000216
0.0044808,0.000147
-0.0044808,0.000147
0.0076083,0.000431
-0.0076083,0.000431
0.008733,0.000577
-0.008733,0.000577
0.0039262,0.000127
-0.0039262,0.000127
0.0046843,0.000194
-0.0046843,0.000194
0.0075821,0.000516
-0.0075821,0.000516
0.0039132,0.00017
-0.0039132,0.00017
0.0068238,0.000528
-0.0068238,0.000528
0.0080577,0.00075
-0.0080577,0.00075
0.0039964,0.000203
-0.0039964,0.000203
0.0057261,0.000424
-0.0057261,0.000424
0.0073533,0.000755
-0.0073533,0.000755
0.011199,0.0017869
-0.011199,0.0017869
0.013007,0.0024582
-0.013007,0.0024582
0.014074,0.0029344
-0.014074,0.0029344
0.0025864,0.000112
-0.0025864,0.000112
0.0033541,0.000204
-0.0033541,0.000204
0.0054573,0.000553
-0.0054573,0.000553
0.0073907,0.0010363
-0.0073907,0.0010363
0.008086,0.0012681
-0.008086,0.0012681
0.002308,0.000124
-0.002308,0.000124
0.0030709,0.000224
-0.0030709,0.000224
0.0040492,0.000399
-0.0040492,0.000399
0.0050884,0.000645
-0.0050884,0.000645
0.0062729,0.0010035
-0.0062729,0.0010035
0.0069932,0.0012785
-0.0069932,0.0012785
0.0024211,0.000198
-0.0024211,0.000198
0.0037165,0.000478
-0.0037165,0.000478
0.0051526,0.000945
-0.0051526,0.000945
0.0064549,0.0015242
-0.0064549,0.0015242
0.0083731,0.0026357
-0.0083731,0.0026357
0.0103,0.0040973
-0.0103,0.0040973
0.012961,0.0066654
-0.012961,0.0066654
0.015703,0.010062
-0.015703,0.010062
0.018068,0.013703
-0.018068,0.013703
0.020233,0.01767
-0.020233,0.01767
0.022243,0.021982
-0.022243,0.021982
0.023395,0.025064
-0.023395,0.025064
0.0017049,0.000199
-0.0017049,0.000199
0.0020578,0.000301
-0.0020578,0.000301
0.0032075,0.000847
-0.0032075,0.000847
0.0055871,0.0026714
-0.0055871,0.0026714
0.0082333,0.0060417
-0.0082333,0.0060417
0.010719,0.010679
-0.010719,0.010679
0.01311,0.016663
-0.01311,0.016663
0.015431,0.024079
-0.015431,0.024079
0.01773,0.033193
-0.01773,0.033193
0.019757,0.043189
-0.019757,0.043189
0.021258,0.052366
-0.021258,0.052366
0.022703,0.062448
-0.022703,0.062448
0.024167,0.074099
-0.024167,0.074099
0.025517,0.086523
-0.025517,0.086523
0.026998,0.10117
-0.026998,0.10117
0.028775,0.1205
-0.028775,0.1205
0.030295,0.14074
-0.030295,0.14074
0.031456,0.16051
-0.031456,0.16051
0.032164,0.177
-0.032164,0.177
0.03294,0.19592
-0.03294,0.19592
0.033557,0.21445
-0.033557,0.21445
0.034313,0.23739
-0.034313,0.23739
0.034827,0.25975
-0.034827,0.25975
0.035291,0.28337
-0.035291,0.28337
0.035718,0.30784
-0.035718,0.30784
0.036344,0.33726
-0.036344,0.33726
0.037186,0.37377
-0.037186,0.37377
0.03821,0.41991
-0.03821,0.41991
0.039262,0.47235
-0.039262,0.47235
0.040416,0.53513
-0.040416,0.53513
0.04156,0.6052
-0.04156,0.6052
0.042809,0.68544
-0.042809,0.68544
0.044132,0.78235
-0.044132,0.78235
0.045424,0.89689
-0.045424,0.89689
0.046653,1.0243
-0.046653,1.0243
0.047905,1.1556
-0.047905,1.1556
0.049288,1.3131
-0.049288,1.3131
0.050668,1.5003
-0.050668,1.5003
0.052044,1.7121
-0.052044,1.7121
0.0534,1.9523
-0.0534,1.9523
0.054727,2.2167
-0.054727,2.2167
0.056017,2.5315
-0.056017,2.5315
0.057216,2.8899
-0.057216,2.8899
0.058343,3.2253
-0.058343,3.2253
0.059431,3.5867
-0.059431,3.5867
0.060399,3.9747
-0.060399,3.9747
0.07,3.9747
-0.07,3.9747
0.08,3.9747
-0.08,3.9747
0.09,3.9747
-0.09,3.9747
0.1,3.9747
-0.1,3.9747
1,3.9747
-1,3.9747
0.9,3.9747
-0.9,3.9747
0.8,3.9747
-0.8,3.9747
0.7,3.9747
-0.7,3.9747
0.6,3.9747
-0.6,3.9747
0.5,3.9747
-0.5,3.9747
